id,name__pl,name__en,name__de,name__fr,name,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__pt,name__nl,name__eo,name__et,name__it,wikipedia__commons,wikipedia__en,wikipedia__et,wikipedia__fr,wikipedia__pt,image,identifier__VIAF,name__es,name__nb,name__da,name__nn,name__sv,name__en_ca,name__en_gb,name__pt_br,wikipedia__de,identifier__freebase,identifier__EuroparlMEP,wikipedia__plwikiquote,name__de_ch,name__sk,wikipedia__sk,identifier__NUKAT,name__lt,wikipedia__lt,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__eu,name__fi,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ru,wikipedia__es,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ro,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__eo,identifier__LCAuth,name__mg,wikipedia__ca,wikipedia__mg,wikipedia__nl,wikipedia__tr,website,identifier__FIFA,name__ka,name__be,name__bg,name__vi,name__la,name__ie,name__szl,name__ko,name__el,name__io,name__hy,name__ja,name__mk,name__sr,name__mr,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__mr,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__vi,wikipedia__eu,wikipedia__gl,name__ksh,wikipedia__ksh,name__oc,identifier__GND,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__th,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,wikipedia__th,identifier__NKC,facebook,wikipedia__sl,wikipedia__oc,twitter,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__ukwikiquote,identifier__NTA,identifier__GTAA,name__csb,wikipedia__csb,name__az,name__hsb,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__ar,wikipedia__ar,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,identifier__NLP,wikipedia__af,wikipedia__mk,family_name,identifier__Munzinger,name__fo,wikipedia__fo,name__hi,name__kk,wikipedia__ast,wikipedia__kk,name__dsb,name__ht,name__qu,name__zh_cn,name__mn,name__ta,name__crh_latn,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__qu,wikipedia__scn,death_date,name__sgs,wikipedia__bat_smg,identifier__AlloCine,name__ia,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__na,wikipedia__os,identifier__LNB,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__vo,wikipedia__vo,name__cv,name__jv,name__mrj,name__sah,name__se,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,identifier__PTBNP,identifier__parlement,identifier__NDL,identifier__NLA,identifier__NLI,identifier__BNE,identifier__BAV,name__diq,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__catholic_hierarchy,wikipedia__xmf,name__xmf,name__bm,name__de_at,name__frc,name__frp,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__IIAF,identifier__MusicBrainz,identifier__discogs,identifier__MGP,identifier__allmovie,identifier__OLID,identifier__SFDb,identifier__NNDB,identifier__FAST,identifier__CSPAN,identifier__moviemeter,last_seen,wikipedia__ba,identifier__Britannica,name__ba,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__dialnet,identifier__senate_nl,identifier__PACE,wikipedia__bn,name__bn,name__pdc,name__stq,name__war,identifier__wikitree,identifier__bigenc_ru,identifier__google_knowledge
Q5343877,Edward Kiedos,Edward Józef Kiedos,Edward Józef Kiedos,Edward Józef Kiedos,Edward Kiedos,Edward Kiedos,male,1961-03-18,Edward,Edward Kiedos,Edward Józef Kiedos,Edward Józef Kiedos,,,,,Edward Józef Kiedos,,,Edward Józef Kiedos,,,Edward Józef Kiedos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edward Józef Kiedos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5368715,Elżbieta Jankowska,Elżbieta Jankowska,Elżbieta Jankowska,,Elżbieta Jankowska,Elżbieta Jankowska,female,1952-08-01,Elżbieta,Elżbieta Jankowska,Elżbieta Jankowska,Elżbieta Jankowska,,,,,Elżbieta Jankowska,,,Elżbieta Jankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5368732,Elżbieta Wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,female,1975-06-16,Elżbieta,Elżbieta Wiśniowska,Elżbieta Wiśniowska,Elżbieta Wiśniowska,,,,,Elżbieta Wiśniowska,,,Elżbieta Wiśniowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5418840,Ewa Maria Janik,Ewa Janik,Ewa Janik,Ewa Janik,Ewa Maria Janik,Ewa Maria Janik,female,1948-12-19,Ewa,Ewa Maria Janik,Ewa Janik,Ewa Janik,,,,,Ewa Janik,,,Ewa Janik,,166375245,Ewa Janik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ewa Janik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5484330,Franciszek Stefaniuk,Franciszek Stefaniuk,Franciszek Stefaniuk,Franciszek Stefaniuk,Franciszek Stefaniuk,Franciszek Stefaniuk,male,1944-06-04,Franciszek,Franciszek Stefaniuk,Franciszek Jerzy Stefaniuk,Franciszek Stefaniuk,,,,,Franciszek Stefaniuk,,,Franciszek Jerzy Stefaniuk,https://upload.wikimedia.org/wikipedia/commons/b/b6/Fr-stefaniuk.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5515698,Gabriel Janowski,Gabriel Janowski,,Gabriel Janowski,Gabriel Janowski,Gabriel Janowski,male,1947-04-22,Gabriel,Gabriel Janowski,,Gabriel Janowski,,,,Category:Gabriel Janowski,Gabriel Janowski,,,,https://upload.wikimedia.org/wikipedia/commons/7/7b/Gabriel_Janowski_Kancelaria_Senatu.JPG,166084794,Gabriel Janowski,,,,,,,,,,,Gabriel Janowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55390,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,male,1963-06-24,Paweł,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,,Paweł Kukiz,Category:Paweł Kukiz,Paweł Kukiz,,Paweł Kukiz,Paweł Kukiz,https://upload.wikimedia.org/wikipedia/commons/6/65/Paweł_Kukiz_Sejm_2016_01.JPG,302304759,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,Paweł Kukiz,/m/027zl8x,,Paweł Kukiz,,Paweł Kukiz,,,,,,,,,,,Paweł Kukiz,,Paweł Kukiz,,,,,,,,,,Paweł Kukiz,,,,,,,,,,,,,,,,,,,,,,"Кукиз, Павел",Paweł Kukiz,0000 0001 3015 0470,,,nm0474348,,,,Павел Кукіз,,帕維爾·庫季茲,,,Paweł Kukiz,,"Кукиз, Павел",,Павел Кукіз,,Paweł Kukiz,,,,,,,https://ruchkukiza.pl/,,,,,,,Paweł Kukiz,Paweł Kukiz,,,,,パヴェウ・クキズ,,,,,,Paweł Kukiz,,,,,Paweł Kukiz,,,,,,,,,,,Paweł Kukiz,,,,,,Paweł Kukiz,1078115443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9da412dd-3286-4306-af13-d9e0291d0e5f,288161,,p269275,,,,,,,,,,,,,,,,,,,,,,,,,
Q55758,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,male,1954-11-15,Alexander,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,https://upload.wikimedia.org/wikipedia/commons/a/ad/Aleksander_kwasniewski_konferencja.jpg,79430209,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,/m/013b7z,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,,,,,,,,,,,Aleksander Kwaśniewski,,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,,,"Квасьневский, Александр",Aleksander Kwaśniewski,0000 0000 7863 5154,,080022782,,,,,Александр Квасневський,الکساندر کواشنیوسکی,亞歷山大·克瓦希涅夫斯基,الکساندر کواشنیوسکی,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,"Квасьневский, Александр",Aleksander Kwaśniewski,Александр Квасневський,亞歷山大·克瓦希涅夫斯基,Aleksander Kwaśniewski,n97006719,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,,ალექსანდრე კვასნევსკი,Аляксандр Квасьнеўскі,Александър Квашневски,,Alexander Kwaśniewski,,Aleksander Kwaśniewski,알렉산데르 크바시니에프스키,Αλεξάντερ Κβασνιέβσκι,Aleksander Kwaśniewski,,アレクサンデル・クファシニェフスキ,Александар Квашњевски,Александар Квасњевски,आलेक्सांदेर क्वाशन्येफ्स्की,Аляксандр Квасьнеўскі,Александер Квашневски,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Αλεξάντερ Κβασνιέβσκι,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,,アレクサンデル・クファシニェフスキ,ალექსანდრე კვასნევსკი,알렉산데르 크바시니에프스키,Alexander Kwaśniewski,,आलेक्सांदेर क्वाशन्येफ्स्की,Aleksander Kwaśniewski,Aleksander Kwasniewski,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,,Aleksander Kwaśniewski,119558009,אלכסנדר קוושנייבסקי,,,Аляксандар Квасьнеўскі,,Аляксандар Квасьнеўскі,אלכסנדר קוושנייבסקי,Александар Квасњевски,,jn20030314001,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Олександр Квасневський,,,,,Aleksandr Kvasnevski,,Aleksandrs Kvasņevskis,,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,ألكسندر كفاشنيفسكي,ألكسندر كفاشنيفسكي,Aleksandr Kvasnevski,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,Aleksandrs Kvasņevskis,,,Aleksander Kwaśniewski,,Aleksander Kwaśniewski,Aleksander Kwaśniewski,,,,,Aleksander Kwaśniewski,Александар Квашњевски,,00000019583,,,अलेक्सांदर क्वास्नियेव्स्की,,,,,,,,,,,,,,,,,,,,,,,,,,Aleksander Kwasniewski,,,,,,,,Aleksander Kwaśniewski,,Aleksander Kwasniewski,,,,,,,,,,,,,,,,,,,,,,,Aleksander Kwaśniewski,,,अलेक्सांदर क्वास्नियेव्स्की,,,,,,,,,,,,,,,,,,,,,,Александр Квасьневский,Александр Квасьневский,,,,,,,,,,,,,,,,,,,,,,,,,,,949/000024877,386383,,,,,,,,,,,,,,,,,,,Kwaśniewski-2,2057655,
Q55909,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,Jan Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,male,1951-05-03,Jan,Jan Krzysztof Bielecki,,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,,Jan Bielecki,,Jan Krzysztof Bielecki,,Jan Krzysztof Bielecki,,https://upload.wikimedia.org/wikipedia/commons/4/40/Bielecki.jpg,46334352,Jan Krzysztof Bielecki,Jan Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,,Jan Bielecki,/m/05rg8t,,Jan Krzysztof Bielecki,Jan Bielecki,,,n99092958,Jan Krzysztof Bielecki,Jan Krzysztof Bielecki,,,,,,,Jan Bielecki,,Jan Krzysztof Bielecki,,,,,,,,,,Jan Krzysztof Bielecki,,Jan Bielecki,,,,,,,,,,,,,,,,,,,,Ян Кшиштоф Белецкий,Jan Krzysztof Bielecki,0000 0001 1471 8409,,,,,,,Ян Кшиштоф Белецький,یان کشیشتوف بیلتسکی,扬·克日什托夫·别莱茨基,یان کشیشتوف بیلتسکی,,Jan Bielecki,,"Белецкий, Ян Кшиштоф",,Ян Кшиштоф Белецький,扬·克日什托夫·别莱茨基,Jan Krzysztof Bielecki,no93031084,,,,Jan Krzysztof Bielecki,,,,,,,,,,,,,Jan Krzysztof Bielecki,,,,,,,,Jan Krzysztof Bielecki,,,,,,Jan Krzysztof Bielecki,,,,,,Jan Bielecki,,Jan Bielecki,,,,,,,,Jan Bielecki,17094798X,,,,,,,,,,,,,Jan Bielecki,,,,,,,,,,,,,Jans Beleckis,,,,,,,,,,,,Jans Beleckis,,,,,,,,,,A12532198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330494,,,,,,,,,,,,,,,,,,,,,
Q55910,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,male,1940-07-03,Jerzy,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Category:Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,"https://upload.wikimedia.org/wikipedia/commons/6/6a/Jerzy_Buzek,_2010.JPG",32833332,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,/m/036y38,28269,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,n01095530,Jerzy Buzek,Jerzy Buzek,,,Jerzy Buzek,,Jerzy Buzek,,Jerzy Buzek,,Jerzy Buzek,,Jerzy Buzek,Jerzy Buzek,,,,Jerzy Buzek,,,Jerzy Buzek,,,,,,,,,,,,Jerzy Buzek,,,Jerzy Buzek,,,Jerzy Buzek,,,,Ежи Бузек,Jerzy Buzek,0000 0001 1441 0797,,081362730,,,,,Єжи Бузек,جرزی بوزک,耶日·布澤克,جرزی بوزک,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,"Бузек, Ежи",Jerzy Buzek,Єжи Бузек,耶日·布澤克,Jerzy Buzek,n80075246,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,http://www.buzek.pl/,,იეჟი ბუზეკი,Ежы Бузек,Йежи Бузек,,,,,,Γιέρζι Μπούζεκ,Jerzy Buzek,,イェジ・ブゼク,,,,Ежы Бузек,Йежи Бузек,Jerzy Buzek,Jerzy Buzek,Jerzy Buzek,Γιέρζι Μπούζεκ,Jerzy Buzek,,Jerzy Buzek,,イェジ・ブゼク,იეჟი ბუზეკი,,,,,Jerzy Buzek,Jerzy Buzek,,,,Jerzy Buzek,,,Jerzy Buzek,120671808,,,,Ежы Бузэк,,Ежы Бузэк,,,,,jerzybuzek,,Jerzy Buzek,jerzybuzek,Jerzy Karol Buzek,,Jerzy Karol Buzek,,,170569497,87942,,,Yeji Buzek,,Ježijs Buzeks,,,,Jerzy Buzek,,جيرزي بيك,جيرزي بيك,Yeji Buzek,Jerzy Buzek,,,Ježijs Buzeks,,,Jerzy Buzek,,,Jerzy Buzek,,,,,,,,00000022334,,,,,Jerzy Buzek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471411,vi6qa1tcttx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55917,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,male,1949-06-18,Jarosław,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,https://upload.wikimedia.org/wikipedia/commons/f/f5/Jarosław_Kaczyński_Sejm_2016a.JPG,84241422,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,/m/02zbhl,,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,n93081135,Jarosław Kaczyński,Jarosław Kaczyński,,,,,Jarosław Kaczyński,,Jarosław Kaczyński,,Jarosław Kaczyński,,,Jarosław Kaczyński,,,,Jaroslaw Kaczynski,,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,,,,,,,,,,Jarosław Kaczyński,,,Jarosław Kaczyński,,,Jarosław Kaczyński,,,,"Качиньский, Ярослав",Jarosław Kaczyński,0000 0000 7861 3350,16728814f,155239953,nm1007331,,,,Ярослав Качинський,جاروسواف کاچینسکی,雅罗斯瓦夫·卡钦斯基,یاروسواف کاچینسکی,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,"Качиньский, Ярослав",Jarosław Kaczyński,Ярослав Качинський,雅罗斯瓦夫·卡钦斯基,Jarosław Kaczyński,n93121796,,Jarosław Kaczyński,,Jarosław Kaczyński,Jarosław Kaczyński,,,იაროსლავ კაჩინსკი,Яраслаў Качыньскі,Ярослав Качински,,Iaroslaus Kaczyński,Jarosław Kaczyński,,야로스와프 카친스키,Γιαροσλάβ Καζίνσκι,Jarosław Kaczyński,,ヤロスワフ・カチンスキ,Јарослав Качињски,Јарослав Качињски,,Яраслаў Качыньскі,Ярослав Качински,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Γιαροσλάβ Κατσίνσκι,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,ヤロスワフ・カチンスキ,იაროსლავ კაჩინსკი,야로스와프 카친스키,Iaroslaus Kaczyński,Jarosław Kaczyński,,Jarosław Kaczyński,Jarosław Kaczyński,,,,Jarosław Kaczyński,,,Jarosław Kaczyński,119108798,ירוסלב קצ'ינסקי,,,Яраслаў Качынскі,,Яраслаў Качынскі,ירוסלב קצ'ינסקי,Јарослав Качињски,,js20051031030,,,Jarosław Kaczyński,,Jarosław Kaczyński,,Jarosław Kaczyński,,,,,,,Yaroslav Kaçinski,Jarosław Kaczyński,Jaroslavs Kačiņskis,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,雅羅士華夫·卡錢斯基,ياروسلاف كاتشينسكي,ياروسلاف كاتشينسكي,Yaroslav Kaçinski,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jaroslavs Kačiņskis,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,Jarosław Kaczyński,雅羅士華夫·卡錢斯基,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333013,,,,,,,,,,,,,,,,,,,,,
